repL,impL,gsqr11,gsqr22
1402.6992858699498,31.840464703311817,3.12915813276923,3.08294151463392
1391.6570214360909,28.00262211910317,3.07074298362157,2.4811917826425103
1412.7548563689695,44.60880859402957,3.5980828515601266,3.3933023810223917
1368.0216518615696,3.018253293038918e-7,3.3759330833904704,2.721799250438477
1402.2386366726996,30.160992434135288,3.038365491842045,3.0001544651495338
1384.5682522358634,5.615252425661137,4.87838168447281,3.5951488130405744
1407.9649529538683,52.24168669795283,3.2555270949412556,2.604955317904523
1394.6210286662977,35.02571036743697,2.969244971473912,2.2005611940989387
1388.8723916372103,17.632635482260678,3.1562193407131147,2.5842482846040835
1411.3840036057227,56.83844239760729,3.2483047865125605,2.526948091382276
1392.7131273415941,28.962207259682472,2.9537563117870618,2.2232268186344295
1397.4059151129795,38.07655344082782,2.96313218756014,2.229085374753363
1387.1697525781783,14.137660625406376,3.450115437793092,3.01453982924888
1387.411181634306,16.948721530953545,3.2019608598573743,2.3335039322287243
1406.2538075627645,38.69269418240305,3.1235164083279496,2.8182471414011063
1390.2450019341254,21.115063578209202,3.096077712922523,2.6109544260202644
1368.5413062764446,1.2393616234706358e-7,3.7633993431438646,2.6311381888992402
1404.4321362500632,32.79774670453177,3.186660276609771,3.1931730187424803
1396.5541727912812,23.931573706808233,3.0380848629066373,3.066143114539984
1408.6632504843385,46.66566467841158,3.3009369649172546,2.8391908120190212
1399.885909984501,32.90634424670656,2.9733015688489144,2.587481102738734
1367.5870435970432,9.593291007701024e-7,3.428632060460113,2.753164701981208
1404.3333445827031,42.915662392422405,3.101849697238813,2.5623671094839953
1400.3041048218906,36.80966240199806,2.960857365374229,2.3982667114792062
1395.136413958016,35.9242416506233,2.981996321673647,2.2325096257503976
1404.8011438482813,44.884325118763144,3.0728547033774305,2.4556484592925956
1409.274176598157,64.56505825573753,3.0825181224064413,2.1116759902125817
1391.3968075356993,24.392841752071284,3.075953783669264,2.599297658259591
1403.467094280965,50.989322664050825,3.0651120782512096,2.250381626167215
1416.7575971155436,67.17820129145151,3.221656626286631,2.3502444697190676
1383.5402699649624,5.280366238823705,5.281655333023576,4.052694156897684
1374.2429988534432,1.9925460156074333e-10,4.339374195371646,3.0678043044303744
1383.956085583818,7.133107628105523,4.52775251204587,3.2778043190668487
1401.9871390776373,44.26052150489135,3.0004937730074324,2.2708243978731497
1375.8596228490908,3.3412598357280415e-6,5.102729391578505,3.6721820708585544
1398.6302320904706,42.77029688655211,2.994550562444946,2.2011325051223625
1415.3394669320046,74.77858640501215,3.1759586296963427,2.1883291745633917
1407.843904984415,69.30548381442567,3.072672810419507,2.023959158837703
1415.1284343821121,64.78458040333545,3.1168766864944923,2.210845884370254
1415.1393500335091,76.16562128858915,3.0943714599776997,2.0388338808446043
1404.867425924418,49.51053860982713,3.057434423275837,2.2973847722356693
1412.1975857165548,52.257327862140926,3.2082123540028715,2.5787096186412017
1368.2093443729239,3.2457506084042353e-7,3.384882598756791,2.756552638672158
1384.5857774674478,8.678499437843238,4.154502811009158,3.2219126916252168
1414.9212581715806,72.92431239096032,3.2772768172034703,2.3656490494073714
1399.353399381869,38.07393338818748,2.847904807572925,2.039818978163543
1407.7769421220908,57.15704750246864,3.288419864629093,2.5500512541674323
1389.864187990541,18.417566891041872,3.227821243373393,3.006115435298168
1405.2418302955566,47.06400063075699,2.909317523942018,2.085372786274433
1403.5818847412622,45.35909068348281,3.0880806824232825,2.441575016978837
1394.6373524977666,21.65352830732626,3.1214433953756364,3.2328303099959825
1414.0086992404908,70.54995694773427,3.0000445115592123,1.9260770990788298
1392.7618722717198,27.82820295411627,3.0144210741945265,2.4409259712031623
1392.4642468576046,22.6828515913607,2.9702225039348646,2.5058003451086615
1393.2243045946916,28.152956118258473,2.8690187073034403,2.037613783140386
1411.6653078169368,69.850499895119,3.0311192354122958,1.9730302377941311
1393.8542362163482,22.081683534060403,2.9474658791486776,2.6658399985047962
1407.0963736518809,59.46191670958749,3.0879053229223383,2.1772658627143926
1398.0954849285642,30.0921421520708,2.986603019435958,2.667400313286806
1378.0076366061203,2.2712584768502537e-8,4.654026842031257,4.025318209666127
1407.3652157159206,57.650258505741036,2.922559482053178,1.9028238761260343
1365.3933755461383,3.3477238393529382e-9,3.1261690686198023,2.639541059205571
1366.148707640536,4.623598648541803e-8,3.2388075097578746,2.4304253425720708
1386.5585534716633,14.343197802860834,3.3473201113334405,2.41002784087133
1402.5722772801832,37.479385049439614,3.1480894138250775,2.8119740385363667
1387.6072599547902,16.86243208672927,3.212255280884685,2.433368227989944
1399.1948384013635,33.89007734509461,2.8882481901964776,2.310292803214946
1408.7840231941307,47.18292090568839,3.1187507961476655,2.536446167693634
1369.0662301460582,5.776416056365447e-7,3.4942511516611123,2.7889144893709608
1397.1754505187348,27.261147951163245,3.0774830593067297,2.9721102856250163
1398.2571681762313,38.821787639862144,2.962724943063555,2.240036318923031
1396.735612466709,27.273674974435888,3.024155592268275,2.8228729236574033
1386.6104237016625,13.308693359228236,3.517672432027603,2.991248003287677
1366.7127887839138,1.8411578773516388e-8,3.1850717777745645,2.6014804949495907
1414.2723594069698,70.96694022954195,3.0282583633896274,1.9733992686152284
1391.5072684092179,25.080045850201717,2.9010813608346098,2.029705522434261
1401.9995001601246,43.97965475202837,2.9908854059048218,2.2605127057386127
1390.403769255132,21.096307900175184,2.962394976074895,2.1740034088780646
1389.4052677361417,17.001057058622397,3.086736574600153,2.4556539082627613
1415.138229457568,77.65672852752782,3.1299961628279225,2.086555836218477
1390.592411037017,26.89894507524618,3.009578238126351,2.23045844131219
1402.0101453995387,51.08733532735894,3.0045160001286995,2.104538974948338
1395.6760554732275,31.00098071905396,2.917270225366057,2.290821336401347
1410.6427444733977,46.03920627768057,3.495238572741119,3.170509440179576
1389.3736243225956,19.12080691563026,3.162067821960928,2.7055663589959065
1399.4184829961953,46.38132992993098,3.024274201088364,2.191600783019203
1387.9762660027563,22.790699689888726,3.1147340798487733,2.266975115443712
1372.1904740428577,8.652593512612373e-9,3.8077656432855704,3.1863748855966865
1417.0873921890022,69.93801547324662,3.13470754891277,2.1808296018815394
1407.6834921895443,73.12291792990442,3.0795245392890775,1.9972278296895574
1393.2699752544372,26.136145660630568,3.110387985747149,2.799902421926222
1393.8574236496013,30.785732588251665,3.0195902774827226,2.4274818382878225
1411.0424363424165,55.603841071530475,3.061479953478298,2.2509830692883215
1414.2990881326696,71.24712425762749,3.1018487255879283,2.0967004266723097
1389.0916590112713,18.399286023234264,3.0474497596972756,2.2174742418248683
1400.088195439971,28.080925000694563,3.074818732342229,3.1003977863479113
1408.274156878663,50.187979871663586,3.2038496723432743,2.579762424401639
1413.0635399836694,56.12645713967873,3.3250569999868484,2.669506539216292
1390.3093605478628,22.55781609970188,3.029793272097548,2.3711932324399254
1406.9018838495438,69.8285828868845,3.0259766529906322,1.9247298110930118
1404.2885233085117,35.997453235115664,3.0104884764492392,2.6868597264641654
1403.6441559543352,33.94038368314235,3.0865744964491215,2.916514459400395
1400.5423028136397,43.23148574284833,2.9659565520443523,2.1886762789865943
1393.8374630014337,26.600800401945293,2.8771529348694744,2.205447272449793
1410.4894868176993,79.18040049936981,3.132715102950827,2.059766264260795
1416.5147822807864,65.90477251028372,3.3697747909450717,2.587054916180796
1409.9768342181328,70.55513937123024,3.136440194549129,2.1363882716971085
1387.8986228339224,17.149487229927132,3.280446564825834,2.7711493560573603
1386.8943401080405,10.153383856637738,3.6882321053102705,3.1783756539919845
1369.520370350084,3.2307171824309637e-7,3.807363754019708,2.901746127420222
1410.9665260296692,68.62121410725906,2.9919234761973605,1.9105467393830888
1411.8894971449204,61.01545969898342,3.0528441240342197,2.139848261083709
1386.447263934452,15.100322258353712,3.3355298271633975,2.420232620502588
1413.6120648806987,55.12001915382042,3.236872250342561,2.565781163140134
1407.5188507022829,63.244900006367644,3.0316764312953337,2.0229477132819587
1391.9630323795975,27.092489987428422,2.95764409322981,2.222064602816425
1406.0484602120687,53.854769052664444,2.900945921325318,1.9122142778542974
1388.0864467212946,17.54474436346565,3.1432680665927455,2.3179536442033997
1411.6057082287973,72.97098326452776,3.2007294577452132,2.2285815693973405
1414.7316708087,79.46657020927421,3.1495715637537693,2.1044296375017253
1410.4743460056231,42.194933420504704,3.2642510976472674,2.97881432933145
1399.4144470987076,42.32288629005767,3.108367476643168,2.4662463294035417
1392.1963147082547,28.50743269879891,3.004829670813613,2.3364371953095238
1385.6796111735455,8.224203087653551,4.0083634246294535,2.964381780086692
1395.0399902858717,35.33286085290219,3.031378579385824,2.3634544089478453
1395.260075428983,34.986173232595405,2.9234742169387693,2.1219179889525255
1394.6019566633988,29.36955033125259,2.886576236010398,2.18761126765136
1397.1030448817764,32.587407193779505,2.886626799727117,2.2396242800487305
1401.7895780544532,38.71437548385245,2.927727232126562,2.307665377154734
1414.6728048476984,47.87192252604645,3.3606426632501125,2.9595731945689097
1407.497197951406,56.788549864801325,3.018786008857519,2.107157537794337
1412.6431880447785,46.706890993686336,3.842346489697782,3.6384892114446394
1367.6024312782633,8.34520890401029e-7,3.3606723147412554,2.9120560144587686
1367.9706850114574,2.6906714068237092e-12,3.654513788443611,2.6259710757371244
1409.813695461793,75.2306754202543,2.9884974041778034,1.8234429104306922
1389.9735076419117,19.173770264838986,3.0430707332684834,2.4249385051505943
1385.8076643906506,14.55587205069795,3.434570142876458,2.543930061107578
1412.8233009007915,43.402501025991945,3.8203206648771473,3.746442737525646
1418.3990374352848,72.01853026145494,3.385441408035658,2.551756978138368
1397.0904304775136,37.653562859760434,2.986943605145064,2.2836262338735596
1414.9755753166728,62.416452570869275,3.238011959886012,2.4355775137579614
1401.491666306509,42.34629024960348,2.9401918807471645,2.1918840632012713
1405.6149897706985,61.984263812507805,2.995049625206377,1.9499797930932214
1367.2724439224621,4.3714822885697335e-13,3.4836056663799386,3.1173224482249227
1393.7758878829152,28.804731734237755,2.8773819597526935,2.1011315705840414
1385.3759084241658,4.632154472553346,5.246042761937811,4.494342159943049
1392.548203713173,22.65742531923752,2.982493532904715,2.5558667522126814
1407.2357251048215,64.07849085533617,3.0260078111374935,1.9977377287512625
1410.6567893632182,79.88023575830958,3.0041295850638967,1.8204414867471417
1402.1483701221555,38.75872821708559,3.165721698958817,2.7753329730274325
1410.5733883449695,69.4399302455326,3.1231183442568007,2.129797261611891
1411.5311394737048,61.97444800693413,3.237165693809766,2.4190630991422806
1398.5196297852094,33.54801080607858,3.0379773545237443,2.6247888752557156
1386.067966140109,9.932507248113556,3.732441121629917,2.82346518422428
1383.9716244350184,8.44435855904534,4.304646914834872,3.3581324038736193
1391.8214028136797,26.04805354080059,3.0797512831831937,2.591673492097766
1386.1807134686312,7.916384547179328,4.06283116480553,3.397149310068932
1408.8175474391442,56.55357295167211,3.2735888081589892,2.548371686060999
1368.40067431451,2.9239408583865874e-7,3.450557170081335,2.6001424809814213
1386.8797373083364,6.5625422990069815,4.3379372061694434,4.150834288987286
1399.0812173836448,41.958458790493616,3.0776448152428815,2.408695156335866
1405.4769211863334,51.762449095053306,3.169581374948742,2.446452641523874
1399.8063344343432,40.04552375765138,2.8444278393946805,1.9799119226202042
1396.041117165515,26.395704231381103,3.074452080895336,2.935412342459037
1402.383099923538,54.309924572615586,3.0051083039739663,2.04803881176685
1392.9691268751037,27.685372173630114,3.0133740228038213,2.4631329683526304
1417.0280842533061,67.10496925225482,3.2126151034647235,2.3386765540560464
1407.1191153050788,53.13227020497125,2.9672485310962786,2.081820512630534
1398.6854914406317,37.72267540851579,2.8151091871773075,1.928009963488991
1388.1449735113147,21.068699190088154,3.1786530048135635,2.514889265398148
1418.3521755966156,73.47658696250969,3.418645446071111,2.593811286481592
1398.0371207607413,34.37748200827165,2.942338398015297,2.353553886089626
1399.385867120564,39.13823558030449,3.0442664790359415,2.445547111191268
1416.481450749089,61.88096624208909,3.324676491085528,2.5807960855453542
1395.268614160573,25.94141383638822,3.0724039494969637,2.8956533352333924
1393.3458740818553,28.12795936592722,3.0246781665246667,2.507624885289492
1387.987259069185,13.459180744466513,3.344790583030628,2.852420295823345
1367.9207705618176,1.8025770682432007e-7,3.395555499924056,3.0939088231881104
1405.204910304667,38.002419490414276,3.0607693606917548,2.711173872161712
1405.1830994438449,67.30556675081074,3.0442530302858284,1.9705281181089709
1411.1582155357153,67.08056292320676,3.2450430360795304,2.35858501947952
1417.805910649011,64.54959784611984,3.531443516309554,2.841558950251739
1413.6430288083645,43.32811117235959,4.031992949903499,4.036629937820372
1385.5001248181502,5.304568994663274,4.866833720150488,3.9772987803231024
1410.2386721389855,73.72969020100385,3.1317348787528543,2.0992784778044493
1404.1395282273493,45.53000324480192,3.2416857433390716,2.708556634731984
1391.1442080925751,18.39609159339164,3.1514979353881007,3.023179314674232
1416.7308867036256,51.29176260746675,3.70780787177288,3.3399816800806903
1398.999611259158,40.5767679217113,2.910021700871685,2.090231004999819
1374.7914006004958,3.454789078904605e-8,4.548209148350629,3.8195991886681666
1401.6894497519186,41.79830672868594,3.094587764548925,2.521093248942358
1410.1335020399415,54.22784816044338,3.1835315261876085,2.4706195893176575
1388.5482211204817,21.13039742601934,3.1274409406086083,2.41697739385479
1406.8299854736263,42.30681459145295,3.1822728182553397,2.775935862520089
1399.7417174755406,40.25850120538163,2.851263500238588,1.9872099267375676
1397.6286358376688,39.85338625693946,2.9065143308813544,2.044860885658893
1394.3072044400747,22.752540745561404,3.043972834745359,2.934634107034653
1408.7193352800014,58.73604744840456,3.326919625355332,2.5883300085984704
1398.228097029639,39.18316757672299,2.860540954125598,1.9764256121682333
1388.4569173902842,17.641670114596796,3.253340134472916,2.815152368606333
1401.076269298092,38.320237850657755,3.0880552758678435,2.6191459530490424
1411.8188927989659,51.00240079669317,3.403902880515087,2.897515478883783
1403.9899208383438,52.12534574008008,2.935729772018712,1.9825350302678677
1407.1855368440588,35.74147405550062,3.1049369627179417,2.9640632851546633
1400.9549617317361,51.83467186197426,3.028378958342659,2.1146572466713915
1394.6973273448598,30.15397537957179,3.0758596665618625,2.6441187097919587
1400.8965202860165,42.28866678516149,3.1369679117471403,2.560630713288987
1384.6877095908653,8.747270748307617,4.1738911912122365,3.4063011550017284
1397.206365544792,39.19965379359024,3.006755430822332,2.281976223639853
1366.9534970445038,1.505064111940969e-11,3.659811899885339,2.5646477565473935
1410.43643666652,50.9169168859603,3.0893919110241153,2.403757180882527
1412.6280503715986,50.93089244465712,3.440648613821606,2.959015079175048
1415.0360018012411,71.03888003820823,3.213004777540128,2.283031090876089
1394.1617001336203,23.636628612096143,3.03939859299194,2.851588813029372
1403.0233435942982,50.085779520960756,2.9581489786078516,2.0550133347338218
1412.667069206365,70.92495921886731,2.9924120605321147,1.8975170099938388
1399.347128027077,39.343523287158,2.9453242671263187,2.227694000513858
1416.405307711689,73.22907135702226,3.054295647212665,2.0060981636051385
1397.256008268674,28.74137851493445,3.1076725029063716,2.9501651776358386
1406.7312302641965,54.417381422909095,3.1371016113030046,2.3510921236378794
1379.2997113237714,7.856490616994609e-8,4.868592585310376,4.216045326201447
1375.158487705234,5.450584914375124e-10,4.403392062954423,3.1763638400712346
1388.5571185017332,15.12265324851217,3.304934841101315,2.9760558474352585
1394.9828327320156,37.70538514284841,2.9829546540217198,2.1715168727664
1392.8356964967434,27.56864460861072,2.998106132338616,2.414275151210706
1375.815472545303,3.783071108980074e-10,4.4353078695875405,4.058601875470265
1413.8366565872357,74.64886825215805,3.1560984945753394,2.1502941032762415
1396.5376762183269,34.63678769911912,2.8584522338948215,2.0384721655260014
1398.3252156769145,37.75067475942487,3.0200232449412097,2.405367069590811
1401.0092869589444,38.39358870305413,3.2181369667489603,2.8478264612713993
1394.9570837347937,27.56522281380874,2.9474243468109607,2.4758372698586726
1398.1022818026613,36.75894000268408,2.906976804544044,2.176087468550187
1396.9607849954061,37.18036717594902,2.8990869235084964,2.080901226182248
1391.6621794232506,30.8525741906789,2.9826520524696742,2.1497320513053655
1404.14466876292,58.65825819182327,3.0461139454037047,2.078820132013097
1392.8199258888658,22.33644227774532,3.123547531589838,2.9846286469539005
1400.6504486445524,41.71420840864927,3.0774226522675927,2.462642901510029
1410.7901953498967,74.33290578090418,3.0391470856091254,1.9338961466281315
1418.8304599861904,66.31329074003835,3.2692104436837957,2.4427153608838674
1405.02914427263,49.15212611627676,2.967174051284417,2.1398343720918898
